id	V-score	VL-score	db	name
PF18607.5	0.07	0.84509804	Pfam	ParA helix turn helix domain
PF17158.8	0.07	0.84509804	Pfam	Membrane-associated sensor, integral membrane domain
PF02978.23	0.07	0.84509804	Pfam	Signal peptide binding domain
PF06877.15	0.06	0.77815125	Pfam	Regulator of ribonuclease activity B
PF06682.16	0.06	0.77815125	Pfam	SOCE-associated regulatory factor of calcium homoeostasis
PF10114.13	0.06	0.77815125	Pfam	Sensory domain found in PocR
PF21725.1	0.06	0.77815125	Pfam	Putative T7SS secretion signal domain
PF08280.15	0.06	0.77815125	Pfam	M protein trans-acting positive regulator (MGA) HTH domain
PF05280.15	0.06	0.77815125	Pfam	Flagellar transcriptional activator (FlhC)
PF14689.10	0.06	0.77815125	Pfam	Sensor_kinase_SpoOB-type, alpha-helical domain
PF21085.1	0.06	0.77815125	Pfam	CusS sensor domain
PF08133.15	0.06	0.77815125	Pfam	Anticodon nuclease activator family
PF06133.15	0.06	0.77815125	Pfam	Control of competence regulator ComK, YlbF/YmcA
PF13601.10	0.06	0.77815125	Pfam	Winged helix DNA-binding domain
PF09905.13	0.06	0.77815125	Pfam	DNA-binding protein VF530
PF15608.10	0.06	0.77815125	Pfam	PELOTA RNA binding domain
PF15511.10	0.05	0.698970004	Pfam	Centromere kinetochore component CENP-T histone fold
PF16859.9	0.05	0.698970004	Pfam	Tetracyclin repressor-like, C-terminal domain
PF04366.16	0.05	0.698970004	Pfam	Las17-binding protein actin regulator
PF10258.13	0.05	0.698970004	Pfam	Phosphorylated adapter RNA export protein, RNA-binding domain
PF10707.13	0.05	0.698970004	Pfam	PhoP regulatory network protein YrbL
PF01316.25	0.05	0.698970004	Pfam	Arginine repressor, DNA binding domain
PF08327.15	0.05	0.698970004	Pfam	Activator of Hsp90 ATPase homolog 1-like protein
PF02863.22	0.05	0.698970004	Pfam	Arginine repressor, C-terminal domain
PF18556.5	0.05	0.698970004	Pfam	Bacterial Tetracyclin repressor,  C-terminal domain
PF06956.15	0.05	0.698970004	Pfam	Regulator of RNA terminal phosphate cyclase
PF03981.16	0.05	0.698970004	Pfam	Ubiquinol-cytochrome C chaperone
PF14848.10	0.05	0.698970004	Pfam	DNA-binding domain
PF16721.9	0.05	0.698970004	Pfam	Zinc-finger like, probable DNA-binding
PF00615.23	0.04	0.602059991	Pfam	Regulator of G protein signaling domain
PF10099.13	0.04	0.602059991	Pfam	Anti-sigma-K factor rskA
PF04314.17	0.04	0.602059991	Pfam	Copper chaperone PCu(A)C
PF21715.1	0.04	0.602059991	Pfam	CggR N-terminal DNA binding domain
PF08755.15	0.04	0.602059991	Pfam	Hemimethylated DNA-binding protein YccV like
PF13305.10	0.04	0.602059991	Pfam	Tetracyclin repressor-like, C-terminal domain
PF21750.1	0.04	0.602059991	Pfam	Probable sensor domain DACNH
PF02748.19	0.04	0.602059991	Pfam	Aspartate carbamoyltransferase regulatory chain, metal binding domain
PF04309.16	0.04	0.602059991	Pfam	Glycerol-3-phosphate responsive antiterminator
PF07180.15	0.03	0.477121255	Pfam	CaiF/GrlA transcriptional regulator
PF03707.20	0.03	0.477121255	Pfam	Bacterial signalling protein N terminal repeat
PF00539.22	0.03	0.477121255	Pfam	Transactivating regulatory protein (Tat)
PF04910.18	0.03	0.477121255	Pfam	Transcriptional repressor TCF25
PF21752.1	0.03	0.477121255	Pfam	Probable sensor domain DACNG
PF17940.5	0.03	0.477121255	Pfam	Tetracyclin repressor-like, C-terminal domain
PF13977.10	0.03	0.477121255	Pfam	BetI-type transcriptional repressor, C-terminal
PF21473.1	0.03	0.477121255	Pfam	Single-stranded DNA binding protein Ssb-like, OB fold
PF01948.22	0.03	0.477121255	Pfam	Aspartate carbamoyltransferase regulatory chain, allosteric domain
PF21644.1	0.03	0.477121255	Pfam	Histone H3 binding protein ORF158L-like
PF07417.16	0.03	0.477121255	Pfam	Sigma factor-binding transcriptional regulator Crl
PF17937.5	0.03	0.477121255	Pfam	Tetracyclin repressor-like, C-terminal domain
PF05932.17	0.03	0.477121255	Pfam	Tir chaperone protein (CesT) family
PF08918.14	0.03	0.477121255	Pfam	PhoQ Sensor
PF17151.8	0.03	0.477121255	Pfam	Periplasmic sensor domain
PF09734.13	0.03	0.477121255	Pfam	RNA polymerase III transcription factor (TF)IIIC subunit HTH domain
PF14502.10	0.03	0.477121255	Pfam	Helix-turn-helix domain
PF07704.15	0.03	0.477121255	Pfam	Rv0623-like transcription factor
PF11473.12	0.03	0.477121255	Pfam	RNA binding protein B2
PF16527.9	0.03	0.477121255	Pfam	Two-component sensor protein CpxA, periplasmic domain
PF06506.15	0.03	0.477121255	Pfam	Propionate catabolism activator
PF17155.8	0.03	0.477121255	Pfam	Gammaproteobacterial periplasmic sensor domain
PF18272.5	0.03	0.477121255	Pfam	single-stranded DNA binding TraI N-terminal subdomain
PF08521.14	0.03	0.477121255	Pfam	Two-component sensor kinase N-terminal
PF16934.9	0.03	0.477121255	Pfam	Two-component Enterococcus faecalis cytolysin (EFC)
PF00010.30	0.03	0.477121255	Pfam	Helix-loop-helix DNA-binding domain
PF17178.8	0.03	0.477121255	Pfam	Membrane-associated sensor
PF21689.1	0.03	0.477121255	Pfam	Sensor protein TorS, sensor domain
PF15286.10	0.03	0.477121255	Pfam	Apoptosis regulator M11, B cell 2 leukaemia/lymphoma like
PF00538.23	0.03	0.477121255	Pfam	linker histone H1 and H5 family
PF05247.17	0.03	0.477121255	Pfam	Flagellar transcriptional activator (FlhD)
PF17764.5	0.03	0.477121255	Pfam	3'DNA-binding domain (3'BD)
PF13036.10	0.03	0.477121255	Pfam	Peptidoglycan-synthase activator LpoB
PF14184.10	0.03	0.477121255	Pfam	Regulatory protein YrvL
PF04845.17	0.02	0.301029996	Pfam	PurA ssDNA and RNA-binding protein
PF20714.1	0.02	0.301029996	Pfam	DpiA-like helix-turn-helix domain
PF11250.12	0.02	0.301029996	Pfam	Fantastic Four meristem regulator
PF17774.5	0.02	0.301029996	Pfam	Putative RNA-binding domain in YlmH
PF05043.17	0.02	0.301029996	Pfam	Mga helix-turn-helix domain
PF18158.5	0.02	0.301029996	Pfam	Adaptive response protein AidB N-terminal domain
PF07441.15	0.02	0.301029996	Pfam	SigmaK-factor processing regulatory protein BofA
PF17159.8	0.02	0.301029996	Pfam	Membrane-associated sensor domain
PF04640.18	0.02	0.301029996	Pfam	PLATZ transcription factor
PF16767.9	0.02	0.301029996	Pfam	Sensor domain of alginate biosynthesis sensor protein KinB
PF02294.22	0.02	0.301029996	Pfam	7kD DNA-binding domain
PF07764.15	0.02	0.301029996	Pfam	Omega Transcriptional Repressor
PF02702.21	0.02	0.301029996	Pfam	Osmosensitive K+ channel His kinase sensor domain
PF16925.9	0.02	0.301029996	Pfam	Tetracyclin repressor-like, C-terminal domain
PF17156.8	0.02	0.301029996	Pfam	Gammaproteobacterial periplasmic sensor domain
PF17850.5	0.02	0.301029996	Pfam	CysA C-terminal regulatory domain
PF07381.15	0.02	0.301029996	Pfam	Winged helix DNA-binding domain (DUF1495)
PF12660.11	0.02	0.301029996	Pfam	Putative zinc-finger of transcription factor IIIC complex
PF18226.5	0.02	0.301029996	Pfam	LasR-specific antiactivator QslA
PF08361.15	0.02	0.301029996	Pfam	MAATS-type transcriptional repressor, C-terminal region
PF03439.17	0.02	0.301029996	Pfam	Early transcription elongation factor of RNA pol II, NGN section
PF01995.20	0.02	0.301029996	Pfam	NrpR regulatory domains NRD1 and 2
PF17035.9	0.02	0.301029996	Pfam	Bromodomain extra-terminal - transcription regulation
PF00806.23	0.02	0.301029996	Pfam	Pumilio-family RNA binding repeat
PF03872.17	0.02	0.301029996	Pfam	Anti sigma-E protein RseA, N-terminal domain
PF17153.8	0.02	0.301029996	Pfam	Periplasmic sensor domain, extracellular
PF02909.21	0.02	0.301029996	Pfam	Tetracyclin repressor-like, C-terminal domain
PF18580.5	0.02	0.301029996	Pfam	SUN2 helix-turn-helix domain
PF14417.10	0.02	0.301029996	Pfam	MEDS: MEthanogen/methylotroph, DcmR Sensory domain
PF01111.23	0.02	0.301029996	Pfam	Cyclin-dependent kinase regulatory subunit
PF14901.10	0.02	0.301029996	Pfam	Cleavage inducing molecular chaperone
PF09413.14	0.02	0.301029996	Pfam	Putative prokaryotic signal transducing protein
PF14850.10	0.02	0.301029996	Pfam	DNA-binding domain of Proline dehydrogenase
PF02362.25	0.02	0.301029996	Pfam	B3 DNA binding domain
PF03873.17	0.02	0.301029996	Pfam	Anti sigma-E protein RseA, C-terminal domain
PF10545.13	0.02	0.301029996	Pfam	Alcohol dehydrogenase transcription factor Myb/SANT-like
PF00424.22	0.02	0.301029996	Pfam	REV protein (anti-repression trans-activator protein)
PF04246.16	0.02	0.301029996	Pfam	Positive regulator of sigma(E), RseC/MucC
PF13591.10	0.02	0.301029996	Pfam	MerR HTH family regulatory protein
PF06603.15	0.02	0.301029996	Pfam	UpxZ family of transcription anti-terminator antagonists
PF14827.10	0.02	0.301029996	Pfam	Double sensory domain of two-component sensor kinase
PF17938.5	0.02	0.301029996	Pfam	Tetracyclin repressor-like, C-terminal domain
PF13800.10	0.02	0.301029996	Pfam	Sigma factor regulator N-terminal
PF21597.1	0.02	0.301029996	Pfam	Transcriptional regulator SbtR-like, C-terminal domain
PF07905.15	0.02	0.301029996	Pfam	Purine catabolism regulatory protein-like family
PF13399.10	0.02	0.301029996	Pfam	LytR cell envelope-related transcriptional attenuator
PF05261.15	0.02	0.301029996	Pfam	TraM protein, DNA-binding
PF21179.1	0.02	0.301029996	Pfam	DNA-binding protein BldD-like, C-terminal domain
PF13791.10	0.02	0.301029996	Pfam	Sigma factor regulator C-terminal
PF16211.9	0.01	0.0	Pfam	C-terminus of histone H2A
PF02200.20	0.01	0.0	Pfam	STE like transcription factor
PF06135.16	0.01	0.0	Pfam	IreB regulatory phosphoprotein
PF10373.13	0.01	0.0	Pfam	Est1 DNA/RNA binding domain
PF02252.22	0.01	0.0	Pfam	Proteasome activator pa28 beta subunit
PF00447.21	0.01	0.0	Pfam	HSF-type DNA-binding
PF17154.8	0.01	0.0	Pfam	Gammaproteobacterial periplasmic sensor domain
PF02269.20	0.01	0.0	Pfam	Transcription initiation factor IID, 18kD subunit
PF12298.12	0.01	0.0	Pfam	Eukaryotic mitochondrial regulator protein
PF10497.13	0.01	0.0	Pfam	Zinc-finger domain of monoamine-oxidase A repressor R1
PF03095.19	0.01	0.0	Pfam	Phosphotyrosyl phosphate activator (PTPA) protein
PF18791.5	0.01	0.0	Pfam	Transport inhibitor response 1 protein domain
PF13144.10	0.01	0.0	Pfam	Chaperone for flagella basal body P-ring formation
PF21636.1	0.01	0.0	Pfam	Protein phosphatase 1 regulatory subunit 21, C-terminal
PF12793.11	0.01	0.0	Pfam	Sugar transport-related sRNA regulator N-term
PF17929.5	0.01	0.0	Pfam	Tetracyclin repressor-like, C-terminal domain
PF08381.15	0.01	0.0	Pfam	Transcription factor regulating root and shoot growth via Pin3
PF09679.14	0.01	0.0	Pfam	Type-F conjugative transfer system pilin chaperone (TraQ)
PF11972.12	0.01	0.0	Pfam	HTH DNA binding domain
PF09209.15	0.01	0.0	Pfam	HTH-type transcriptional dual regulator CecR, C-terminal domain
PF17934.5	0.01	0.0	Pfam	Tetracyclin repressor-like, C-terminal domain
PF21100.1	0.01	0.0	Pfam	MCM protein C-terminal winged helix-turn-helix domain
PF12763.11	0.01	0.0	Pfam	Cytoskeletal-regulatory complex EF hand
PF12324.12	0.01	0.0	Pfam	Helix-turn-helix domain of alkylmercury lyase
PF03131.21	0.01	0.0	Pfam	bZIP Maf transcription factor
PF05004.17	0.01	0.0	Pfam	Interferon-related developmental regulator (IFRD)
PF04316.17	0.01	0.0	Pfam	Anti-sigma-28 factor, FlgM
PF21751.1	0.01	0.0	Pfam	Probable sensor domain DACNV
PF06550.15	0.01	0.0	Pfam	Signal-peptide peptidase, presenilin aspartyl protease
PF16787.9	0.01	0.0	Pfam	Centromere DNA-binding protein complex CBF3 subunit, domain 2
PF17918.5	0.01	0.0	Pfam	Tetracyclin repressor-like, C-terminal domain
PF03975.17	0.01	0.0	Pfam	CheD chemotactic sensory transduction
PF19187.4	0.01	0.0	Pfam	PafC helix-turn-helix domain
PF02454.20	0.01	0.0	Pfam	Sigma 1s protein
PF05389.16	0.01	0.0	Pfam	Negative regulator of genetic competence (MecA)
PF16806.9	0.01	0.0	Pfam	Antiactivator protein ExsD N-terminal domain
PF07317.16	0.01	0.0	Pfam	Flagellar regulator YcgR, PilZN domain
PF03280.18	0.01	0.0	Pfam	Proteobacterial lipase chaperone protein
PF17923.5	0.01	0.0	Pfam	Tetracyclin repressor-like, C-terminal domain
PF21543.1	0.01	0.0	Pfam	Virulence regulatory factor CvfB, second domain
PF14709.11	0.01	0.0	Pfam	double strand RNA binding domain from DEAD END PROTEIN 1
PF21220.1	0.01	0.0	Pfam	RecQ-1-like, helix-turn-helix domain
PF10428.13	0.01	0.0	Pfam	RAM signalling pathway protein
PF10151.13	0.01	0.0	Pfam	TMEM214, C-terminal, caspase 4 activator
PF17723.5	0.01	0.0	Pfam	Ribbon-Helix-Helix transcriptional regulator family
PF13652.10	0.01	0.0	Pfam	Putative quorum-sensing-regulated virulence factor
PF05609.16	0.01	0.0	Pfam	Lamina-associated polypeptide 1, AAA+ activator domain
PF07037.15	0.01	0.0	Pfam	Transcription regulator YfeC-like
PF18535.5	0.01	0.0	Pfam	Gal11 activator-binding domain (ABD1)
PF18719.5	0.01	0.0	Pfam	ArlS sensor domain
PF17920.5	0.01	0.0	Pfam	Tetracyclin repressor-like, C-terminal domain
PF02895.18	0.01	0.0	Pfam	Signal transducing histidine kinase, homodimeric domain
PF17925.5	0.01	0.0	Pfam	Tetracyclin repressor-like, C-terminal domain
PF16524.9	0.01	0.0	Pfam	Periplasmic domain of Sensor histidine kinase RisS
PF18553.5	0.01	0.0	Pfam	PheRS DNA binding domain 3
PF21227.1	0.01	0.0	Pfam	Myb-like DNA-binding domain
PF15695.9	0.01	0.0	Pfam	Rec (regulator of expression encoded by corf) of HERV-K-113
PF20302.2	0.01	0.0	Pfam	HisK-N-like globin domain of the ASK signalosome
PF10163.13	0.01	0.0	Pfam	Transcription factor e(y)2
PF09748.13	0.01	0.0	Pfam	Transcription factor subunit Med10 of Mediator complex
PF21563.1	0.01	0.0	Pfam	Methyl-accepting chemotaxis sensory transducer, class 40H, sensor
PF19352.3	0.01	0.0	Pfam	Tetracyclin repressor-like, C-terminal domain
PF07073.16	0.01	0.0	Pfam	Modulator of Rho-dependent transcription termination (ROF)
PF10955.12	0.01	0.0	Pfam	Anti-sigma-F factor Fin
PF07584.15	0.01	0.0	Pfam	Aerotolerance regulator N-terminal
PF05978.20	0.01	0.0	Pfam	Ion channel regulatory protein UNC-93
PF05145.16	0.01	0.0	Pfam	Transition state regulatory protein AbrB
phrog_44	10.0	4.417621138	PHROG	single strand DNA binding protein
phrog_130	10.0	4.05979054	PHROG	anti-repressor Ant
phrog_4	10.0	4.058653742	PHROG	transcriptional repressor
phrog_2011	10.0	4.032376971	PHROG	anti-repressor Ant
phrog_2593	10.0	4.030397301	PHROG	anti-repressor
phrog_5060	10.0	4.020858282	PHROG	anti-repressor Ant
phrog_245	10.0	4.014268457	PHROG	anti-repressor Ant
phrog_2899	10.0	3.987442805	PHROG	anti-repressor Ant
phrog_463	10.0	3.953131225	PHROG	anti-repressor
phrog_2977	10.0	3.900476371	PHROG	anti-repressor
phrog_6201	10.0	3.822102669	PHROG	CI-like repressor
phrog_472	10.0	3.777789187	PHROG	WhiB transcriptional factor
phrog_9976	10.0	3.72582999	PHROG	anti-repressor
phrog_112	10.0	3.691876823	PHROG	Gp2.5-like ssDNA binding protein and ssDNA annealing protein
phrog_1670	10.0	3.681512587	PHROG	DNA binding protein
phrog_2657	10.0	3.658393026	PHROG	transcriptional regulator
phrog_63	10.0	3.652439748	PHROG	anti-repressor Ant
phrog_5725	10.0	3.65195607	PHROG	chaperonin groEL
phrog_518	10.0	3.648457594	PHROG	Rha-like transcriptional regulator
phrog_9438	10.0	3.625106575	PHROG	anti-repressor
phrog_624	10.0	3.583991799	PHROG	DNA binding protein
phrog_2967	10.0	3.568670978	PHROG	transcriptional regulator
phrog_5817	10.0	3.558828525	PHROG	anti-repressor Ant
phrog_821	10.0	3.55351894	PHROG	transcriptional regulator
phrog_35	10.0	3.551327988	PHROG	transcriptional repressor
phrog_3792	10.0	3.526339277	PHROG	tail assembly chaperone
phrog_995	10.0	3.522052801	PHROG	transcriptional regulator
phrog_15968	10.0	3.519040039	PHROG	anti-repressor
phrog_14211	10.0	3.49037992	PHROG	anti-repressor
phrog_1994	10.0	3.478277832	PHROG	DNA binding protein
phrog_1158	10.0	3.47099817	PHROG	tail assembly chaperone
phrog_858	10.0	3.468937806	PHROG	starvation-inducible transcriptional regulator
phrog_850	10.0	3.467312063	PHROG	RNA-binding protein
phrog_179	10.0	3.460296327	PHROG	tail terminator
phrog_351	10.0	3.458335626	PHROG	RNA polymerase sigma factor
phrog_129	10.0	3.455758203	PHROG	transcriptional regulator
phrog_36	10.0	3.447468131	PHROG	transcriptional regulator
phrog_1726	10.0	3.447158031	PHROG	anti-repressor
phrog_14652	10.0	3.443262987	PHROG	DNA binding protein
phrog_65	10.0	3.43806745	PHROG	tail terminator
phrog_347	10.0	3.40534636	PHROG	tail terminator
phrog_377	10.0	3.404149249	PHROG	anti-repressor Ant
phrog_379	10.0	3.403977964	PHROG	DNA binding protein
phrog_986	10.0	3.392872745	PHROG	RNA-binding protein
phrog_18154	10.0	3.380573003	PHROG	single strand DNA binding protein
phrog_101	10.0	3.36398783	PHROG	CII-like transcriptional activator
phrog_6015	10.0	3.363047595	PHROG	single strand DNA binding protein
phrog_4932	10.0	3.360214613	PHROG	single strand DNA binding protein
phrog_14459	10.0	3.329194415	PHROG	transcriptional regulator WhiB-like
phrog_603	10.0	3.325720858	PHROG	transcriptional regulator
phrog_10324	10.0	3.325310372	PHROG	anti-repressor Ant
phrog_234	10.0	3.322426052	PHROG	late sigma transcription factor
phrog_2127	10.0	3.299725154	PHROG	anti-repressor
phrog_224	10.0	3.281033367	PHROG	single strand DNA binding protein
phrog_4151	10.0	3.2757719	PHROG	DNA binding protein
phrog_2439	10.0	3.268811904	PHROG	transcriptional regulator
phrog_836	10.0	3.264817823	PHROG	late transcriptional activator
phrog_27667	10.0	3.264345507	PHROG	single strand DNA binding protein
phrog_1760	10.0	3.230448921	PHROG	anti-repressor
phrog_524	10.0	3.229937686	PHROG	anti-repressor Ant
phrog_4792	10.0	3.204933522	PHROG	anti-repressor
phrog_8235	10.0	3.200303183	PHROG	anti-repressor
phrog_4204	10.0	3.199480915	PHROG	tail terminator
phrog_176	10.0	3.19893187	PHROG	tail terminator
phrog_409	10.0	3.189770956	PHROG	transcriptional regulator
phrog_532	10.0	3.174931594	PHROG	late transcriptional activator
phrog_4936	10.0	3.174059808	PHROG	transcriptional regulator
phrog_12631	10.0	3.167317335	PHROG	single strand DNA binding protein
phrog_769	10.0	3.154119526	PHROG	transcriptional repressor
phrog_13932	10.0	3.139564266	PHROG	co-chaperonin GroES
phrog_242	10.0	3.11991541	PHROG	translation repressor
phrog_3636	10.0	3.119255889	PHROG	DNA binding protein
phrog_2328	10.0	3.117602692	PHROG	transcriptional repressor
phrog_9500	10.0	3.111934276	PHROG	CsrA-like regulator
phrog_2030	10.0	3.096214585	PHROG	transcriptional regulator
phrog_2379	10.0	3.084933575	PHROG	anti-repressor
phrog_7755	10.0	3.082066934	PHROG	anti-repressor
phrog_2345	10.0	3.08170727	PHROG	transcriptional regulator
phrog_7220	10.0	3.066325925	PHROG	regulator of chromosome condensation
phrog_1305	10.0	3.062957834	PHROG	DNA binding protein
phrog_1180	10.0	3.056142262	PHROG	tail assembly chaperone
phrog_925	10.0	3.047664195	PHROG	HTH DNA binding protein
phrog_17840	10.0	3.04060234	PHROG	tail terminator
phrog_248	10.0	3.027757205	PHROG	transcriptional activator
phrog_12112	10.0	3.021602716	PHROG	transcriptional regulator WhiB-like
phrog_254	10.0	3.011570444	PHROG	late promoter transcriptional regulator
phrog_4219	9.89	2.995196292	PHROG	regulator of chromosome condensation
phrog_10071	9.84	2.992995098	PHROG	transcriptional regulator WhiB-like
phrog_5527	9.82	2.992111488	PHROG	transcriptional regulator
phrog_147	9.78	2.990338855	PHROG	transcriptional regulator
phrog_20695	9.22	2.964730921	PHROG	DNA binding protein
phrog_1192	9.15	2.961421094	PHROG	single strand DNA binding protein
phrog_37920	9.1	2.959041392	PHROG	HTH DNA binding protein
phrog_390	9.04	2.95616843	PHROG	Arc-like repressor
phrog_6499	8.91	2.949877704	PHROG	transcriptional regulator
phrog_15204	8.82	2.945468585	PHROG	anti-repressor
phrog_6386	8.71	2.940018155	PHROG	transcription antiterminator
phrog_3673	8.64	2.936513742	PHROG	Arc-like repressor
phrog_7364	8.46	2.927370363	PHROG	single strand DNA binding protein
phrog_1196	8.33	2.920645001	PHROG	tail assembly chaperone
phrog_34054	8.21	2.914343157	PHROG	transcriptional repressor
phrog_1932	8.16	2.911690159	PHROG	tail assembly chaperone
phrog_18248	8.09	2.907948522	PHROG	transcriptional regulator
phrog_163	7.91	2.898176483	PHROG	CII-like transcriptional activator
phrog_1442	7.86	2.895422546	PHROG	tail assembly chaperone
phrog_638	7.84	2.894316063	PHROG	transcriptional regulator
phrog_16766	7.75	2.889301703	PHROG	regulator of chromosome condensation
phrog_1368	7.58	2.879669206	PHROG	transcriptional regulator
phrog_756	7.47	2.873320602	PHROG	DNA binding protein
phrog_4608	7.44	2.871572936	PHROG	anti-repressor
phrog_536	7.42	2.870403905	PHROG	transcriptional regulator
phrog_385	7.19	2.85672889	PHROG	transcriptional regulator
phrog_743	7.17	2.855519156	PHROG	single strand DNA binding protein
phrog_3140	7.03	2.846955325	PHROG	tail assembly chaperone
phrog_1688	7.03	2.846955325	PHROG	tail assembly chaperone
phrog_11420	6.99	2.844477176	PHROG	DNA binding protein
phrog_7011	6.92	2.840106094	PHROG	Gp2.5-like ssDNA binding protein and ssDNA annealing protein
phrog_8008	6.87	2.836956737	PHROG	DNA binding protein
phrog_4952	6.87	2.836956737	PHROG	signal peptide motif
phrog_378	6.68	2.824776462	PHROG	single strand DNA binding protein
phrog_3	6.59	2.818885415	PHROG	transcriptional repressor
phrog_3817	6.3	2.799340549	PHROG	tail chaperonin
phrog_575	6.24	2.79518459	PHROG	Cox-like excisionase and repressor
phrog_12791	6.15	2.788875116	PHROG	sigma factor for late transcription
phrog_228	6.03	2.780317312	PHROG	Arc-like repressor
phrog_183	5.83	2.765668555	PHROG	tail chaperone protein
phrog_35458	5.8	2.763427994	PHROG	CII-like regulator
phrog_508	5.73	2.758154622	PHROG	tail assembly chaperone
phrog_7906	5.71	2.756636108	PHROG	Arc-like transcriptional regulator
phrog_9908	5.6	2.748188027	PHROG	DNA binding protein
phrog_10300	5.58	2.746634199	PHROG	transcriptional regulator
phrog_664	5.56	2.745074792	PHROG	DNA binding protein
phrog_8448	5.45	2.736396502	PHROG	anti-repressor
phrog_1199	5.44	2.7355989	PHROG	single strand DNA binding protein
phrog_9665	5.39	2.731588765	PHROG	transcriptional regulator
phrog_441	5.37	2.729974286	PHROG	tail assembly chaperone
phrog_362	5.34	2.727541257	PHROG	transcriptional repressor
phrog_7241	5.26	2.720985744	PHROG	transcriptional regulator
phrog_5823	5.19	2.715167358	PHROG	transcriptional regulator
phrog_3656	5.14	2.710963119	PHROG	tail assembly chaperone
phrog_1190	5.09	2.706717782	PHROG	RNA polymerase sigma factor
phrog_1749	4.88	2.688419822	PHROG	tail assembly chaperone
phrog_597	4.82	2.683047038	PHROG	DNA binding protein
phrog_393	4.8	2.681241237	PHROG	tail assembly chaperone
phrog_8	4.76	2.677606953	PHROG	transcriptional regulator
phrog_344	4.71	2.673020907	PHROG	tail assembly chaperone
phrog_3282	4.64	2.666517981	PHROG	sigma factor
phrog_5736	4.62	2.664641976	PHROG	transcriptional regulator
phrog_191	4.54	2.657055853	PHROG	CII-like transcriptional activator
phrog_7778	4.54	2.657055853	PHROG	single strand DNA binding protein
phrog_24494	4.5	2.653212514	PHROG	tail fiber chaperone
phrog_20738	4.4	2.643452676	PHROG	anti-repressor
phrog_9721	4.4	2.643452676	PHROG	single strand DNA binding protein
phrog_30599	4.34	2.63748973	PHROG	transcriptional regulator
phrog_1326	4.33	2.636487896	PHROG	tail assembly chaperone
phrog_725	4.31	2.63447727	PHROG	CII-like regulator
phrog_354	4.18	2.621176282	PHROG	sigma-K factor
phrog_4268	4.09	2.611723308	PHROG	transcriptional repressor
phrog_1468	4.06	2.608526034	PHROG	transcriptional repressor
phrog_38161	3.99	2.600972896	PHROG	Arc-like transcriptional regulator
phrog_12107	3.94	2.595496222	PHROG	transcriptional repressor
phrog_2790	3.93	2.59439255	PHROG	excisionase and transcriptional regulator
phrog_1232	3.82	2.582063363	PHROG	tail terminator
phrog_9759	3.77	2.57634135	PHROG	DNA binding protein
phrog_4834	3.74	2.572871602	PHROG	CII-like transcriptional activator
phrog_152	3.7	2.568201724	PHROG	RinB-like transcriptional activator
phrog_3188	3.67	2.564666064	PHROG	co-chaperonin GroES
phrog_6831	3.67	2.564666064	PHROG	transcriptional regulator
phrog_3767	3.66	2.563481085	PHROG	nucleoid associated protein
phrog_278	3.65	2.562292864	PHROG	transcriptional regulator
phrog_3860	3.59	2.555094449	PHROG	tail assembly chaperone
phrog_1728	3.58	2.553883027	PHROG	transcriptional regulator
phrog_4976	3.48	2.541579244	PHROG	tail assembly chaperone
phrog_1743	3.47	2.540329475	PHROG	transcriptional repressor
phrog_876	3.46	2.539076099	PHROG	transcriptional repressor
phrog_3907	3.45	2.537819095	PHROG	tail terminator
phrog_5813	3.34	2.523746467	PHROG	tail assembly chaperone
phrog_330	3.33	2.522444234	PHROG	tail assembly chaperone
phrog_34068	3.32	2.521138084	PHROG	RNA polymerase sigma factor
phrog_6928	3.31	2.519827994	PHROG	transcriptional repressor
phrog_7148	3.3	2.51851394	PHROG	transcriptional repressor
phrog_1373	3.26	2.5132176	PHROG	transcriptional regulator
phrog_6243	3.22	2.507855872	PHROG	single strand DNA binding protein
phrog_14578	3.17	2.501059262	PHROG	single strand DNA binding protein
phrog_1124	3.16	2.499687083	PHROG	transcriptional regulator
phrog_9002	3.11	2.492760389	PHROG	single strand DNA binding protein
phrog_3960	3.11	2.492760389	PHROG	transcriptional regulator
phrog_5078	3.09	2.489958479	PHROG	tail terminator
phrog_2334	3.09	2.489958479	PHROG	transcriptional regulator
phrog_8233	2.93	2.46686762	PHROG	tail assembly chaperone
phrog_37	2.79	2.445604203	PHROG	tail terminator
phrog_1740	2.73	2.436162647	PHROG	RNA polymerase sigma factor
phrog_92	2.71	2.432969291	PHROG	DNA packaging chaperone FI
phrog_2474	2.7	2.431363764	PHROG	MerR-like transcriptional regulator
phrog_123	2.67	2.426511261	PHROG	tail terminator
phrog_978	2.67	2.426511261	PHROG	tail assembly chaperone
phrog_1835	2.63	2.419955748	PHROG	HTH DNA binding protein
phrog_1456	2.62	2.418301291	PHROG	DNA binding protein
phrog_3638	2.58	2.411619706	PHROG	CII-like transcriptional activator
phrog_1324	2.57	2.409933123	PHROG	transcriptional activator
phrog_3512	2.54	2.404833717	PHROG	sigma factor
phrog_25900	2.54	2.404833717	PHROG	transcriptional regulator
phrog_639	2.52	2.401400541	PHROG	transcriptional regulator
phrog_78	2.51	2.399673721	PHROG	tail terminator
phrog_66	2.29	2.359835482	PHROG	excisionase and transcriptional regulator
phrog_16278	2.26	2.354108439	PHROG	HTH DNA binding protein
phrog_14932	2.24	2.350248018	PHROG	DNA binding protein
phrog_1725	2.19	2.340444115	PHROG	DNA binding protein
